cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
4290,101,0,20,344361,-100,50,-10,1530,130,0,-3290,
4300,101,0,20,344624,-100,150,-230,1570,140,0,-3270,
4310,101,0,19,344869,-100,100,120,1280,140,0,-3250,
4320,101,0,22,345103,-100,190,0,1150,140,0,-3240,
4330,101,0,25,345330,-100,-80,-70,1020,140,0,-3230,
4340,101,0,21,345544,-100,10,60,960,140,0,-3220,
4350,101,0,18,345763,-100,20,-10,780,140,0,-3210,
4360,101,0,22,346066,-100,-120,0,1040,140,0,-3200,
4370,101,0,20,346302,-100,-140,0,1120,140,0,-3180,
4380,101,0,22,346542,-100,0,90,1060,140,0,-3170,
4390,101,0,27,346823,-100,-110,-90,980,140,0,-3160,
4400,101,0,27,347094,-100,60,40,840,140,0,-3150,
4410,101,0,26,347336,-100,-10,140,840,140,10,-3140,
4420,101,0,20,347577,-100,-110,-30,880,140,10,-3130,
4430,101,0,25,347794,-100,50,-10,640,140,10,-3120,
4440,101,0,13,348008,-100,-90,80,580,140,10,-3120,
4450,101,0,11,348232,-100,-170,-80,560,140,10,-3110,
4460,101,0,23,348537,-100,40,20,780,130,10,-3100,
4470,101,0,24,348772,-100,70,100,760,140,10,-3090,
4480,101,0,19,349004,-100,20,70,780,140,10,-3080,
4490,101,0,18,349241,-100,-110,-50,700,140,10,-3080,
4500,101,0,20,349482,-100,-130,110,680,140,10,-3070,
4510,101,0,22,349725,-100,30,-70,620,130,10,-3060,
4520,101,0,19,349970,0,140,-90,650,140,10,-3050,
4530,101,0,21,350237,0,240,30,510,140,10,-3050,
4540,101,0,27,350507,0,60,100,490,140,10,-3040,
4550,101,0,28,350792,0,220,60,430,140,10,-3040,
4560,101,0,21,351092,0,0,-110,220,140,10,-3030,
4570,101,0,29,351372,0,400,-10,290,140,10,-3030,
4580,101,0,27,351641,-100,-20,0,290,140,10,-3030,
