cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
4346,11,0,59,270046,100,-40,-300,-2190,320,-20,-4360,
4356,11,0,62,270705,0,-270,-140,-2390,320,-20,-4390,
4366,11,0,60,271318,-100,-120,70,-2390,320,-20,-4420,
4376,11,0,51,271888,-100,-200,60,-1710,320,-20,-4440,
4386,11,0,47,272553,-100,220,120,-1340,320,-20,-4450,
4396,11,0,58,273095,-100,-50,-40,-410,320,-20,-4460,
4406,11,0,49,273635,0,-230,70,-530,320,-20,-4470,
4416,11,0,52,274200,100,-120,20,-240,320,-20,-4470,
4426,11,0,56,274775,0,290,-50,-300,320,-20,-4470,
4436,11,0,64,275358,100,-40,-100,-510,320,-20,-4480,
4446,11,0,58,275937,0,-90,230,-870,320,-20,-4490,
4456,11,0,62,276530,0,110,-340,-1150,320,-20,-4500,
4466,11,0,58,277123,100,-50,-120,-1190,320,-20,-4510,
4476,11,0,51,277951,0,50,240,-1260,320,-20,-4520,
4486,11,0,56,278562,0,120,10,-980,320,-20,-4540,
4496,11,0,68,279227,100,240,-40,-1380,320,-20,-4550,
4506,11,0,59,279906,100,410,120,-1800,320,-20,-4570,
4516,11,0,53,280524,400,330,-70,-2030,330,-20,-4590,
4526,11,0,57,281191,500,-50,-70,-3470,320,-20,-4630,
4536,11,0,46,281820,-100,300,110,-4500,320,-20,-4670,
4546,11,0,54,282376,100,-400,-290,-4300,320,-20,-4720,
4556,11,0,64,282918,200,-350,-10,-3940,330,-20,-4770,
4566,11,0,52,283462,400,0,-30,-4350,330,-20,-4810,
4576,11,0,53,284177,500,600,90,-4280,330,-20,-4860,
4586,11,0,52,284732,1100,350,-100,-4310,330,-20,-4910,
4596,11,0,52,285296,1200,190,-60,-4820,330,-20,-4960,
4606,11,0,56,285882,1200,-170,0,-5820,330,-30,-5020,
4616,11,0,59,286468,1200,140,30,-6990,330,-30,-5100,
4626,11,0,60,287128,1200,-200,-20,-8180,340,-30,-5190,
4636,11,0,54,287747,-400,290,-180,-8870,340,-30,-5280,
4646,11,0,44,288280,500,700,10,-7830,340,-30,-5370,
4656,11,0,50,288783,400,120,-330,-7110,340,-30,-5460,
4666,11,0,49,289501,400,-220,-30,-6360,340,-30,-5530,
4676,11,0,55,290034,1100,-500,-160,-5220,340,-30,-5590,
4686,11,0,49,290559,1600,460,-170,-4440,340,-30,-5650,
4696,11,0,61,291116,1600,470,20,-4970,340,-30,-5700,
4706,11,0,60,291701,2400,-300,170,-7790,340,-30,-5780,
4716,11,0,49,292170,1600,70,-140,-9740,340,-30,-5880,
4726,11,0,41,292756,500,560,70,-10650,340,-40,-6000,
4736,11,0,61,293297,-600,450,170,-10160,340,-40,-6120,
4746,11,0,50,293741,-1700,-620,110,-7270,340,-40,-6210,
4756,11,0,43,294331,-2600,-230,-120,-2700,340,-40,-6260,
4766,11,0,40,294722,-2700,130,160,-1770,340,-40,-6280,
4776,11,0,43,295132,-2700,460,-10,730,350,-40,-6280,
4786,11,0,42,295544,-2300,390,220,3040,350,-40,-6250,
4796,11,0,50,296038,-900,-10,160,5490,350,-40,-6200,
4806,11,0,31,296531,800,250,-190,5940,350,-40,-6130,
4816,11,0,36,297021,1300,770,130,2300,350,-30,-6090,
4826,11,0,29,297365,1200,10,-180,-780,350,-40,-6100,
4836,11,0,44,297747,1100,-420,20,-3060,350,-30,-6120,
4846,11,0,40,298157,-100,-430,20,-4590,340,-30,-6170,
4856,11,0,43,298707,-1200,400,20,-1730,340,-40,-6200,
4866,11,0,42,299124,-1000,370,30,1330,350,-40,-6200,
4876,11,0,55,299581,-900,-110,40,4040,350,-40,-6160,
4886,11,0,45,300043,-100,-530,10,5740,340,-40,-6100,
4896,11,0,50,300553,0,530,180,3990,350,-30,-6050,
4906,11,0,44,301037,0,730,140,2290,350,-30,-6010,
4916,11,0,64,301625,-100,750,-170,1400,360,-30,-6000,
4926,11,0,52,302211,-500,-610,-620,2690,360,-40,-5970,
4936,11,2,56,302778,-500,-810,0,4000,350,-40,-5930,
4946,11,0,51,303484,-400,-80,150,4630,350,-30,-5880,
4956,11,0,44,303994,-100,440,-50,4920,360,-40,-5830,
4966,11,0,55,304527,200,-260,130,4580,360,-30,-5770,
4976,11,0,55,305072,-400,-360,130,4480,350,-30,-5720,
4986,11,2,59,305637,-500,-180,-160,4340,350,-30,-5670,
4996,11,0,57,306194,-500,260,250,4750,350,-30,-5620,
5006,11,0,62,306760,-600,200,180,5820,360,-30,-5560,
5016,11,0,56,307318,-600,-100,320,6920,360,-30,-5490,
5026,11,0,61,307900,-500,-80,10,8200,350,-30,-5400,
5036,11,2,55,308468,-1200,-30,270,8390,350,-20,-5300,
5046,11,0,51,309182,-500,810,30,8340,360,-30,-5210,
5056,11,0,56,309723,-100,370,230,8460,360,-20,-5110,
5066,11,0,54,310299,500,-160,260,6410,360,-20,-5040,
5076,11,0,50,310847,600,-630,120,4040,350,-20,-4980,
5086,11,0,50,311442,600,320,-30,1480,350,-20,-4960,
5096,11,0,62,312082,0,1350,-190,-370,360,-20,-4960,
5106,11,0,57,312701,-100,520,180,-480,370,-20,-4960,
5116,11,0,53,313260,-500,-490,140,-340,370,-10,-4970,
5126,11,0,53,313859,-200,-280,90,1520,360,-10,-4960,
5136,11,0,58,314627,100,520,130,1150,370,-10,-4940,
5146,11,0,51,315170,400,410,-100,800,370,-20,-4930,
5156,11,0,57,315737,500,180,-60,-800,370,-20,-4930,
5166,11,0,51,316310,400,290,20,-2090,370,-20,-4950,
5176,11,0,63,316903,0,240,60,-3030,370,-20,-4980,
5186,11,0,74,317498,0,350,-140,-2860,370,-20,-5020,
5196,11,0,58,318175,-100,-110,-100,-2740,370,-20,-5050,
5206,11,0,62,318829,-100,700,-240,-1960,370,-20,-5070,
5216,11,0,63,319448,0,480,80,-1810,380,-20,-5090,
5226,11,0,54,319981,200,-370,40,-2100,380,-20,-5110,
5236,11,0,51,320676,300,-100,-100,-3170,380,-20,-5150,
5246,11,0,55,321236,-100,-130,-120,-3780,380,-20,-5190,
5256,11,0,54,321797,-100,160,-20,-3300,380,-20,-5230,
5266,11,0,59,322366,-100,50,-150,-2630,380,-20,-5260,
5276,11,0,57,322947,-100,-220,-120,-2090,380,-20,-5280,
5286,11,0,60,323534,100,-140,20,-1590,380,-20,-5300,
5296,11,0,59,324141,0,-150,10,-1610,380,-20,-5320,
5306,11,0,58,324753,0,-390,-110,-1280,370,-20,-5340,
5316,11,0,57,325382,0,120,-200,-1450,370,-20,-5350,
5326,11,0,69,326198,0,450,-130,-1380,380,-20,-5370,
5336,11,0,67,326833,0,270,50,-1400,380,-20,-5390,
5346,11,0,69,327479,0,120,-50,-1650,380,-20,-5400,
5356,11,0,74,328181,-100,40,220,-1440,380,-20,-5420,
5366,11,0,65,328897,-100,50,-150,-1210,380,-20,-5430,
5376,11,0,66,329558,-100,-220,-120,-870,390,-20,-5450,
5386,11,0,61,330231,-100,-240,0,-460,390,-30,-5450,
5396,11,0,56,330850,100,280,240,-200,390,-30,-5450,
5406,11,0,61,331444,0,150,20,-170,390,-20,-5460,
5416,11,0,49,332015,0,-490,100,-170,390,-20,-5460,
5426,11,0,62,332766,0,350,-190,-240,390,-30,-5460,
5436,11,0,65,333348,100,-80,20,-390,400,-30,-5460,
5446,11,0,58,333935,100,-100,110,-320,390,-30,-5470,
5456,11,0,63,334544,100,300,-260,-360,390,-30,-5470,
5466,11,0,59,335159,0,410,210,-340,400,-30,-5470,
5476,11,0,68,335787,0,400,-110,-430,400,-30,-5480,
5486,11,0,70,336510,0,-410,120,-490,400,-20,-5480,
5496,11,0,65,337194,-100,0,100,-40,400,-20,-5480,
5506,11,0,60,337855,-100,-70,-80,-20,400,-20,-5490,
5516,11,0,53,338555,-100,380,0,150,400,-20,-5490,
5526,11,0,57,339102,400,440,-220,180,400,-20,-5480,
5536,11,0,53,339649,500,-200,160,-250,400,-20,-5480,
5546,11,0,51,340207,-500,-460,-220,170,400,-30,-5480,
5556,11,0,48,340782,100,-30,50,-140,400,-20,-5480,
5566,11,0,61,341348,100,130,-190,290,400,-30,-5480,
5576,11,0,59,341926,0,-360,-90,-260,400,-30,-5480,
5586,11,0,61,342504,0,340,-260,-700,400,-30,-5490,
5596,11,0,63,343099,100,-160,30,-780,400,-30,-5490,
5606,11,0,66,343704,0,510,-270,-590,400,-30,-5500,
5616,11,3,59,344489,-100,-390,-160,-540,400,-30,-5510,
5626,11,0,63,345112,-100,-730,220,-400,400,-30,-5520,
5636,11,0,63,345761,-100,-180,10,520,390,-30,-5510,
5646,11,0,59,346441,-100,-500,50,510,390,-30,-5510,
5656,11,0,61,347050,0,830,510,270,400,-30,-5500,
5666,11,0,57,347663,0,1150,10,190,420,-20,-5500,
5676,11,0,58,348237,0,-470,-90,230,410,-30,-5500,
5686,11,0,51,348772,100,-40,-40,-140,400,-30,-5500,
5696,11,0,57,349328,0,-840,-60,-350,400,-30,-5500,
5706,11,0,49,349880,-100,430,40,-500,400,-30,-5510,
5716,11,0,62,350625,-400,270,360,-150,400,-20,-5510,
5726,11,0,64,351204,-500,250,50,-1580,410,-20,-5530,
5736,11,0,57,351802,-800,340,-80,-1260,410,-20,-5540,
5746,11,0,69,352455,-5000,-60,-20,300,410,-20,-5540,
5756,11,0,56,353025,-300,40,250,2190,410,-20,-5520,
5766,11,0,69,353655,0,-20,-140,2090,410,-30,-5500,
5776,11,0,60,354306,200,270,260,630,420,-20,-5490,
5786,11,0,57,354950,200,110,-90,-410,420,-20,-5490,
5796,11,0,52,355499,100,-440,-50,-1310,410,-30,-5500,
5806,11,3,56,356184,-100,830,-310,-1250,420,-30,-5510,
5816,11,0,53,356726,-100,270,280,-810,420,-30,-5520,
5826,11,0,42,357241,-300,-200,-350,-330,420,-30,-5530,
5836,11,0,58,357853,-100,-830,150,980,410,-20,-5520,
5846,11,0,53,358419,100,440,430,1470,420,-20,-5510,
5856,11,0,63,358999,100,1100,-450,740,440,-20,-5500,
5866,11,0,62,359576,0,-870,270,-30,430,-20,-5490,
5876,11,0,54,360172,100,-200,20,-690,430,-20,-5500,
5886,11,0,62,360765,100,340,-380,-960,420,-30,-5510,
5896,11,0,64,361365,-100,740,80,-740,430,-30,-5520,
5906,11,0,67,362156,-500,150,30,-650,430,-20,-5530,
5916,11,0,52,362764,-500,-310,-80,40,430,-20,-5530,
5926,11,0,62,363436,-600,-310,0,-150,420,-20,-5530,
5936,11,0,61,363996,-600,0,-80,600,430,-30,-5530,
5946,11,0,58,364604,-100,310,180,1790,430,-20,-5510,
5956,11,0,60,365267,0,-420,-100,1250,430,-20,-5490,
5966,11,0,62,365900,200,-30,-60,830,430,-30,-5480,
5976,11,0,56,366438,100,-160,-40,-290,440,-30,-5490,
5986,11,0,51,366987,0,30,150,-990,440,-20,-5500,
5996,11,0,55,367551,100,350,-60,-1090,440,-20,-5510,
6006,11,3,64,368302,-100,-40,-220,-900,440,-30,-5520,
6016,11,0,56,368877,-100,490,0,-370,430,-30,-5520,
6026,11,0,63,369472,-100,170,-190,700,430,-30,-5520,
6036,11,0,54,370057,0,850,-90,790,440,-30,-5510,
6046,11,0,60,370741,0,-650,-350,130,440,-30,-5510,
6056,11,0,60,371396,0,-320,-120,40,440,-30,-5510,
6066,11,0,55,372039,-100,-80,-50,0,440,-30,-5510,
6076,11,0,43,372611,-100,250,-160,10,450,-30,-5510,
6086,11,0,46,373141,-100,70,70,100,450,-30,-5510,
6096,11,0,49,373688,-100,-180,30,170,450,-30,-5500,
6106,11,0,58,374407,100,-40,-20,110,450,-30,-5500,
6116,11,0,54,374963,-100,-470,0,0,440,-30,-5500,
6126,11,0,58,375536,100,300,-200,80,440,-30,-5510,
6136,11,0,64,376121,0,-100,70,340,440,-30,-5500,
6146,11,0,58,376715,100,-280,-40,50,440,-30,-5500,
6156,11,0,61,377317,100,-610,150,-250,440,-30,-5500,
6166,11,2,65,377919,0,-150,-380,-520,440,-30,-5510,
6176,11,0,61,378529,100,0,-130,-770,440,-30,-5520,
6186,11,0,55,379141,300,550,440,-1340,440,-30,-5530,
6196,11,0,54,379922,0,360,340,-2680,440,-30,-5560,
6206,11,0,60,380596,0,-140,-200,-2580,450,-30,-5590,
6216,11,0,56,381231,0,30,-70,-2610,450,-30,-5620,
6226,11,0,63,381813,100,220,30,-2720,450,-30,-5650,
6236,11,0,65,382455,-100,230,-110,-3260,450,-30,-5680,
6246,11,0,59,383048,100,-120,-80,-3240,450,-30,-5720,
6256,11,0,55,383631,-100,-150,-200,-3110,450,-30,-5760,
6266,11,0,54,384209,-100,220,70,-2240,450,-30,-5780,
6276,11,0,61,384742,0,190,100,-2150,450,-30,-5810,
6286,11,0,57,385283,500,-120,30,-3780,460,-30,-5850,
6296,11,0,55,386015,-100,-620,-70,-5040,450,-30,-5900,
6306,11,0,53,386579,-100,150,-210,-4980,450,-30,-5950,
6316,11,0,55,387187,400,800,40,-4660,460,-30,-6010,
6326,11,0,61,387775,-100,290,10,-4760,460,-30,-6060,
6336,11,0,67,388417,-200,-190,-160,-4630,460,-30,-6110,
6346,11,0,58,389053,-200,70,-130,-3090,460,-30,-6150,
6356,11,0,54,389659,-100,200,-340,-2220,460,-40,-6180,
6366,11,0,46,390194,100,-410,-20,-1900,460,-30,-6200,
6376,11,0,54,390740,0,140,20,-1760,460,-30,-6220,
6386,11,0,52,391501,0,-80,120,-2600,460,-30,-6250,
6396,11,0,56,392067,100,-220,-190,-3460,460,-30,
