cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
4355,11,0,59,264543,400,-90,230,-1270,350,-60,-3720,
4365,11,0,56,265326,200,50,-270,-3130,350,-60,-3750,
4375,11,0,66,265973,0,-320,-170,-3320,350,-70,-3790,
4385,11,2,60,266675,-100,520,-310,-3020,360,-70,-3830,
4395,11,0,59,267378,-100,110,-100,-2930,360,-70,-3860,
4405,11,0,54,268000,500,320,-40,-4330,370,-70,-3910,
4415,11,0,65,268621,500,-70,-50,-4990,360,-70,-3960,
4425,11,0,55,269188,-100,30,-40,-5710,360,-70,-4020,
4435,11,0,61,269758,400,50,-190,-5230,360,-70,-4080,
4445,11,0,62,270325,-400,220,210,-4810,370,-70,-4140,
4455,11,0,57,270897,500,220,-120,-4800,370,-70,-4190,
4465,11,0,56,271636,400,310,120,-5160,360,-70,-4250,
4475,11,0,59,272208,100,800,170,-5230,370,-70,-4310,
4485,11,0,54,272771,-200,-40,-50,-3880,370,-70,-4350,
4495,11,0,57,273363,-200,-580,200,-3260,370,-70,-4390,
4505,11,0,56,274002,-200,230,100,-2510,370,-70,-4420,
4515,11,0,51,274588,-100,1310,-180,-1370,380,-70,-4440,
4525,11,0,63,275203,100,830,-60,-1510,380,-70,-4450,
4535,11,0,65,275833,100,220,-110,-1370,390,-70,-4470,
4545,11,0,62,276462,100,-540,-310,-1710,390,-70,-4490,
4555,11,0,58,277272,100,-240,-150,-1890,380,-70,-4510,
4565,11,0,66,277917,0,-360,270,-2050,380,-70,-4530,
4575,11,0,57,278467,-100,530,170,-1900,390,-70,-4550,
4585,11,0,53,279064,-100,600,-170,-1360,390,-70,-4570,
4595,11,0,57,279625,-100,110,-110,-530,390,-70,-4580,
4605,11,0,49,280191,-100,-350,0,10,390,-70,-4580,
4615,11,0,52,280776,0,-440,130,460,380,-70,-4570,
4625,11,0,64,281381,0,-140,70,130,380,-70,-4570,
4635,11,0,55,281976,100,390,-50,-590,390,-70,-4580,
4645,11,0,59,282575,200,240,-160,-1390,390,-70,-4590,
4655,11,0,49,283367,0,400,-60,-2490,390,-70,-4610,
4665,11,0,64,284043,0,200,-410,-2160,390,-70,-4640,
4675,11,0,58,284706,-100,-300,-40,-2080,390,-70,-4660,
4685,11,0,52,285268,-100,10,170,-1560,390,-70,-4680,
4695,11,0,57,285833,100,-490,-210,-1420,380,-70,-4690,
4705,11,0,53,286400,500,-100,-200,-2090,380,-70,-4710,
4715,11,0,51,286961,500,770,80,-3260,390,-70,-4750,
4725,11,0,55,287541,1100,620,0,-3760,390,-70,-4790,
4735,11,0,54,288100,500,-1070,-270,-4690,380,-70,-4840,
4745,11,0,57,288875,500,-40,-330,-5970,380,-70,-4910,
4755,11,0,51,289453,500,300,-120,-6200,390,-80,-4980,
4765,11,0,63,290026,500,320,-230,-5790,390,-80,-5040,
4775,11,0,61,290616,500,-360,80,-5720,390,-80,-5110,
4785,11,0,61,291211,500,330,-80,-5770,390,-80,-5170,
4795,11,0,70,291836,1200,690,-70,-5690,390,-80,-5230,
4805,11,0,55,292455,1200,190,-430,-6940,400,-80,-5310,
4815,11,0,53,293051,500,-810,30,-7680,400,-80,-5390,
4825,11,0,51,293612,500,400,250,-8380,400,-80,-5480,
4835,11,0,51,294178,-400,-520,-120,-7820,400,-80,-5570,
4845,11,0,49,294882,-500,580,-240,-7310,400,-80,-5660,
4855,11,0,58,295444,-500,-860,-260,-7060,400,-90,-5730,
4865,11,0,61,296003,1300,150,110,-6450,400,-90,-5810,
4875,11,0,57,296535,1600,1050,-100,-6020,400,-90,-5880,
4885,11,0,58,297092,1500,180,-10,-6950,410,-90,-5950,
4895,11,0,53,297626,500,-920,-230,-8820,400,-90,-6040,
4905,11,0,62,298200,-400,90,-160,-8430,400,-90,-6140,
4915,11,0,65,298697,-600,40,110,-6560,400,-90,-6220,
4925,11,0,42,299170,-900,410,-230,-3360,410,-100,-6270,
4935,11,0,56,299870,-600,-60,60,600,410,-100,-6270,
4945,11,0,62,300468,0,-740,50,1630,410,-100,-6250,
4955,11,0,50,300970,100,-360,120,1070,410,-90,-6240,
4965,11,0,48,301504,200,320,50,-300,410,-90,-6240,
4975,11,0,54,302041,100,30,-10,-1310,410,-90,-6250,
4985,11,0,53,302588,-100,-30,-20,-1270,410,-90,-6260,
4995,11,0,56,303137,-500,0,60,-330,410,-90,-6270,
5005,11,0,52,303697,-500,190,-50,1810,410,-90,-6260,
5015,11,0,58,304276,-400,-220,-180,2580,410,-90,-6230,
5025,11,0,57,305062,-100,190,110,3620,410,-90,-6190,
5035,11,0,58,305637,-100,500,260,3500,410,-90,-6150,
5045,11,0,61,306221,-100,100,110,3490,410,-90,-6110,
5055,11,0,60,306799,-300,-100,170,3650,410,-90,-6070,
5065,11,2,54,307417,-200,410,-80,4670,410,-90,-6020,
5075,11,0,58,308064,-100,400,210,4880,410,-80,-5970,
5085,11,0,53,308649,-100,380,-90,4390,420,-90,-5920,
5095,11,0,65,309273,-200,-450,20,4190,420,-90,-5870,
5105,11,0,51,309848,-400,-270,-60,4740,420,-90,-5820,
5115,11,2,48,310375,-500,10,60,4690,420,-90,-5770,
5125,11,0,56,311065,-500,420,80,4540,420,-90,-5710,
5135,11,0,54,311603,-500,590,50,5230,430,-80,-5660,
5145,11,0,53,312160,-500,-30,-60,6340,420,-80,-5590,
5155,11,0,51,312697,-500,80,-80,7000,420,-80,-5510,
5165,11,2,64,313307,-500,170,100,7440,420,-80,-5430,
5175,11,0,54,313928,-500,110,-70,8450,430,-80,-5340,
5185,11,0,45,314507,-100,-340,170,8890,430,-80,-5240,
5195,11,0,45,315079,1200,70,10,6420,430,-80,-5150,
5205,11,0,46,315490,1300,330,-100,3280,430,-80,-5110,
5215,11,0,45,316115,500,-120,0,-1120,440,-80,-5110,
5225,11,0,46,316606,0,-580,90,-1110,430,-80,-5120,
5235,11,0,54,317111,-500,220,160,-910,430,-80,-5140,
5245,11,0,50,317623,-700,760,-40,860,430,-80,-5130,
5255,11,0,52,318143,-100,-180,-150,2290,430,-80,-5110,
5265,11,0,54,318689,0,-820,10,2360,430,-80,-5080,
5275,11,0,55,319233,200,140,660,2110,430,-80,-5050,
5285,11,0,53,319772,500,980,-50,10,440,-80,-5050,
5295,11,0,51,320328,500,540,180,-1400,440,-70,-5060,
5305,11,0,58,320918,500,-300,40,-2300,440,-70,-5080,
5315,11,0,58,321677,100,-110,50,-3350,430,-70,-5120,
5325,11,0,57,322293,-100,480,-320,-2890,440,-80,-5150,
5335,11,0,60,322937,-200,560,-240,-2030,440,-80,-5180,
5345,11,0,52,323530,-100,200,-260,-1230,450,-80,-5190,
5355,11,0,59,324172,0,-370,0,-1490,450,-80,-5210,
5365,11,0,53,324741,0,-530,40,-3360,440,-80,-5240,
5375,11,0,55,325274,100,380,-170,-3650,450,-80,-5280,
5385,11,0,56,325813,100,500,70,-3350,450,-80,-5320,
5395,11,0,63,326370,-100,300,-390,-2970,450,-80,-5350,
5405,11,0,56,327082,100,-400,-50,-2640,450,-80,-5380,
5415,11,0,54,327653,100,200,290,-2570,450,-80,-5410,
5425,11,0,66,328248,-100,-30,-60,-2020,450,-80,-5440,
5435,11,0,59,328846,-100,-30,-180,-1740,450,-80,-5460,
5445,11,0,57,329475,0,180,210,-1280,450,-80,-5470,
5455,11,0,55,330142,0,100,180,-1500,460,-80,-5490,
5465,11,0,50,330790,0,-360,-160,-1710,450,-80,-5510,
5475,11,0,48,331363,-100,-670,170,-1430,450,-80,-5520,
5485,11,0,55,331935,-100,-210,30,-1050,450,-80,-5530,
5495,11,0,54,332516,-100,140,100,-830,450,-80,-5550,
5505,11,0,61,333272,-100,200,-90,-730,450,-80,-5550,
5515,11,0,56,333862,0,120,200,-510,450,-80,-5560,
5525,11,0,67,334474,0,750,-180,-560,460,-80,-5570,
5535,11,0,55,335082,0,-110,0,-500,460,-80,-5570,
5545,11,0,59,335705,0,-270,40,-630,450,-80,-5580,
5555,11,0,63,336339,100,310,-20,-640,460,-80,-5590,
5565,11,0,63,336980,100,280,-190,-670,460,-80,-5590,
