cntlog,patternTrace,checkMarker,encCurrentN,encTotalN,angleSensor,gyroVal_X,gyroVal_Y,gyroVal_Z,angle_X,angle_Y,angle_Z,
4402,11,0,48,268463,500,-560,-160,-6400,340,-10,-4200,
4412,11,0,61,269056,-400,-280,-10,-6440,340,-10,-4270,
4422,11,0,50,269577,-500,-250,100,-6320,350,-10,-4340,
4432,11,0,50,270097,-500,290,10,-4550,340,-10,-4400,
4442,11,0,51,270843,-300,1060,-10,-2180,350,-10,-4430,
4452,11,0,62,271389,-100,280,100,-1060,350,-10,-4440,
4462,11,0,62,271915,200,-140,0,-2370,350,-10,-4460,
4472,11,0,55,272471,0,-520,240,-3140,350,-10,-4500,
4482,11,0,47,273028,100,-10,-30,-3090,340,-10,-4530,
4492,11,0,50,273591,-100,70,-60,-2360,340,-10,-4560,
4502,11,0,55,274173,-100,-10,40,-1720,350,-10,-4580,
4512,11,0,60,274756,-100,-80,-30,-1540,350,-10,-4600,
4522,11,0,67,275369,-100,0,-60,-1380,350,-10,-4620,
4532,11,0,60,275974,0,-40,270,-1340,350,-10,-4630,
4542,11,0,65,276767,0,820,-150,-1180,350,-10,-4640,
4552,11,0,63,277387,0,-120,-10,-1220,350,-10,-4660,
4562,11,0,59,278038,100,50,60,-1270,350,-10,-4670,
4572,11,0,57,278697,0,740,230,-1370,350,-10,-4690,
4582,11,0,57,279355,-100,100,-230,-1100,350,-10,-4700,
4592,11,0,54,279959,-100,300,270,-1070,350,-10,-4710,
4602,11,0,50,280509,-100,40,10,-470,350,-10,-4720,
4612,11,0,47,281067,100,-340,20,-400,340,-10,-4720,
4622,11,0,54,281640,0,-40,70,-490,340,-10,-4730,
4632,11,0,59,282381,200,-200,-10,-690,340,-10,-4740,
4642,11,0,56,282951,200,-210,-160,-1950,350,-20,-4760,
4652,11,0,56,283526,200,-120,330,-2320,350,-10,-4780,
4662,11,0,54,284114,300,60,-10,-2910,350,-10,-4810,
4672,11,0,61,284745,400,330,70,-3470,350,-10,-4850,
4682,11,0,56,285410,400,860,20,-4050,350,-10,-4890,
4692,11,0,56,286042,400,990,-180,-4170,360,-20,-4940,
4702,11,0,61,286678,-100,-170,160,-4860,360,-20,-4990,
4712,11,0,52,287206,400,100,-160,-4520,350,-20,-5050,
4722,11,0,52,287742,-200,20,130,-4070,350,-20,-5090,
4732,11,0,53,288447,1100,260,30,-3480,350,-20,-5130,
4742,11,0,59,289009,500,-130,-150,-4780,350,-20,-5180,
4752,11,0,53,289567,1200,-620,10,-6370,350,-20,-5250,
4762,11,0,50,290102,500,70,-140,-7240,350,-20,-5330,
4772,11,0,53,290667,1200,960,250,-7750,360,-20,-5420,
4782,11,0,54,291220,1200,100,-120,-7750,360,-20,-5500,
4792,11,0,49,291777,500,-910,-40,-8370,350,-20,-5600,
4802,11,0,60,292352,500,-80,-350,-7910,350,-20,-5690,
4812,11,0,64,292913,1100,580,-40,-6910,360,-20,-5770,
4822,11,0,66,293628,1400,-190,-130,-6880,360,-30,-5840,
4832,11,0,53,294201,1600,-550,-270,-7860,360,-30,-5930,
4842,11,0,69,294744,1600,0,-250,-8500,360,-30,-6020,
4852,11,0,64,295282,1500,840,-100,-9340,360,-30,-6120,
4862,11,0,55,295833,500,640,-100,-10870,370,-30,-6240,
4872,11,0,53,296372,-600,-210,-200,-10430,360,-30,-6360,
4882,11,0,79,296988,-1600,30,100,-6810,360,-30,-6440,
4892,11,0,46,297510,-2400,90,110,-3440,360,-30,-6490,
4902,11,0,46,297935,-2000,0,100,-500,370,-30,-6510,
4912,11,0,43,298460,-1900,-680,-80,1110,370,-30,-6500,
4922,11,0,45,298899,-1000,-810,0,3970,360,-30,-6460,
4932,11,0,53,299369,0,330,150,5550,370,-30,-6400,
4942,11,0,38,299748,900,1110,-130,3320,370,-30,-6360,
4952,11,0,40,300158,1100,300,40,210,370,-30,-6350,
4962,11,0,50,300617,900,-610,-70,-2110,370,-30,-6370,
4972,11,0,51,301157,-100,-10,-140,-3110,370,-30,-6400,
4982,11,0,45,301683,-900,800,100,-1150,370,-30,-6420,
4992,11,0,47,302228,-900,220,-170,2130,380,-30,-6410,
5002,11,0,52,302773,-200,-280,250,4340,370,-30,-6360,
5012,11,0,42,303370,0,120,10,4300,370,-30,-6310,
5022,11,0,46,303850,0,150,-200,1580,370,-30,-6290,
5032,11,0,47,304346,-200,-230,190,1120,370,-30,-6280,
5042,11,0,48,304885,-500,-410,210,2200,370,-30,-6260,
5052,11,2,55,305453,-500,-30,-30,3140,370,-30,-6220,
5062,11,0,54,306008,-500,450,10,4250,370,-30,-6180,
5072,11,0,54,306570,-500,740,-220,4970,380,-30,-6120,
5082,11,0,57,307141,-400,30,360,5510,380,-30,-6070,
5092,11,0,52,307713,-400,-590,370,6110,380,-30,-6000,
5102,11,0,58,308511,-400,600,40,5500,380,-30,-5930,
5112,11,0,62,309081,-500,860,-200,4910,380,-30,-5880,
5122,11,2,62,309648,-500,330,-70,5170,390,-30,-5820,
5132,11,0,62,310224,-500,70,110,6140,390,-20,-5760,
5142,11,0,63,310809,-500,-340,30,7420,390,-20,-5680,
5152,11,0,49,311448,-500,310,140,8450,390,-20,-5590,
5162,11,0,55,312040,-500,200,-110,8510,390,-20,-5490,
5172,11,2,44,312626,0,-250,260,8780,390,-20,-5390,
5182,11,0,46,313204,1200,-660,330,6220,390,-20,-5310,
5192,11,0,49,313630,1300,140,-230,3230,390,-20,-5270,
5202,11,0,62,314243,600,100,-100,-500,390,-20,-5270,
5212,11,0,40,314721,0,110,-140,-660,390,-20,-5270,
5222,11,0,59,315245,-200,90,130,-1070,390,-20,-5290,
5232,11,0,50,315767,-500,490,110,1320,400,-20,-5280,
5242,11,0,52,316302,-100,180,0,1750,400,-20,-5260,
5252,11,0,56,316872,-100,-550,70,1560,400,-20,-5240,
5262,11,0,54,317443,100,-260,120,1270,390,-20,-5230,
5272,11,0,62,318018,200,410,-80,420,400,-20,-5220,
5282,11,0,61,318674,200,740,-150,-1260,400,-20,-5230,
5292,11,0,62,319434,200,-640,-390,-1970,410,-20,-5250,
5302,11,0,53,320026,0,-490,-70,-2750,400,-20,-5280,
5312,11,0,43,320565,-100,-260,-20,-2720,400,-20,-5310,
5322,11,0,55,321127,-100,-10,60,-1990,400,-20,-5330,
5332,11,0,52,321691,-100,-210,-70,-1220,400,-20,-5340,
5342,11,0,59,322275,0,110,-150,-1100,400,-20,-5360,
5352,11,0,62,322834,400,-80,90,-2960,400,-20,-5380,
5362,11,0,54,323422,400,220,40,-3740,400,-20,-5420,
5372,11,0,50,324009,0,-290,-10,-4250,400,-20,-5470,
5382,11,0,57,324607,-100,-20,-190,-4310,400,-20,-5520,
5392,11,0,59,325379,-100,230,-160,-2580,400,-30,-5550,
5402,11,0,72,325982,100,10,-150,-2260,400,-20,-5580,
5412,11,0,58,326604,100,-480,140,-2040,400,-20,-5600,
5422,11,0,66,327243,100,-10,180,-1530,400,-20,-5620,
5432,11,0,72,327928,0,760,-330,-1280,400,-20,-5630,
5442,11,0,63,328610,0,630,220,-1360,410,-20,-5650,
5452,11,0,63,329251,0,-130,90,-1410,410,-20,-5660,
5462,11,0,63,329926,0,-610,-90,-1670,410,-20,-5680,
5472,11,0,54,330531,-100,-190,60,-1260,410,-20,-5700,
5482,11,0,62,331330,-100,560,20,-960,410,-20,-5710,
5492,11,0,49,331887,-100,-450,190,-410,410,-20,-5720,
5502,11,0,61,332455,100,-130,110,-100,410,-20,-5720,
5512,11,0,56,333015,0,340,30,70,410,-30,-5720,
5522,11,0,66,333601,0,320,10,-280,410,-20,-5720,
5532,11,0,53,334189,0,-340,-10,-450,410,-20,-5720,
5542,11,0,54,334796,0,-30,-180,-380,410,-20,-5730,
5552,11,0,64,335462,0,30,-30,-670,410,-30,-5740,
5562,11,0,63,336130,0,980,-20,-570,420,-30,-5740,
5572,11,0,56,336790,0,760,-80,-740,420,-30,-5750,
5582,11,0,49,337569,-100,270,70,-1030,420,-30,-5760,
5592,11,0,57,338132,-100,290,130,-810,420,-30,-5770,
5602,11,0,50,338702,-100,220,-10,270,420,-30,-5770,
5612,11,0,55,339278,-100,170,160,830,420,-20,-5760,
5622,11,0,56,339863,0,-450,60,480,420,-20,-5760,
5632,11,0,61,340465,100,-430,40,570,420,-20,-5750,
5642,11,0,56,341057,0,320,-10,180,420,-20,-5750,
5652,11,0,62,341664,100,350,40,-280,420,-20,-5750,
5662,11,0,57,342259,500,-540,-280,-610,420,-20,-5760,
5672,11,0,58,342874,-500,-80,60,-810,420,-20,-5770,
5682,11,0,70,343691,-3800,1050,-210,-510,430,-20,-5770,
5692,11,0,58,344243,100,-760,30,100,420,-20,-5770,
5702,11,0,66,344834,-100,260,-10,-100,420,-20,-5770,
5712,11,0,65,345430,-100,670,150,-150,420,-20,-5780,
5722,11,0,64,346065,0,740,-290,-20,430,-30,-5780,
5732,11,0,53,346730,0,-950,360,-210,430,-30,-5780,
5742,11,0,66,347358,-100,-560,40,-140,430,-30,-5780,
5752,11,0,65,347986,-100,-120,-10,-90,420,-30,-5780,
5762,11,0,59,348576,-100,-520,40,-50,420,-30,-5780,
5772,11,0,51,349226,-100,-950,-150,90,410,-30,-5780,
5782,11,0,46,349723,-100,1530,90,320,420,-30,-5780,
5792,11,0,57,350263,100,1250,-60,210,430,-30,-5770,
5802,11,0,58,350797,100,160,220,0,440,-20,-5770,
5812,11,0,56,351378,100,-340,-150,-180,430,-30,-5770,
5822,11,0,51,351952,100,60,220,-180,430,-20,-5780,
5832,11,0,63,352557,100,-80,-140,-270,430,-20,-5780,
5842,11,0,51,353182,-100,380,140,-340,440,-20,-5780,
5852,11,0,60,353842,1600,260,-170,-1070,440,-20,-5790,
5862,11,0,62,354477,-500,460,-150,-770,440,-20,-5800,
5872,11,0,58,355218,-4800,-380,-130,-530,440,-20,-5810,
5882,11,0,39,355724,-300,-420,-150,1300,440,-20,-5790,
5892,11,0,49,356229,0,-140,170,1640,440,-20,-5770,
5902,11,0,51,356746,100,0,-80,1020,440,-20,-5760,
5912,11,0,49,357277,200,-110,-40,180,440,-20,-5750,
5922,11,0,50,357824,100,0,-130,-810,430,-20,-5760,
5932,11,0,53,358376,100,320,60,-810,440,-20,-5770,
5942,11,3,68,358951,-100,190,-220,-1040,440,-30,-5780,
5952,11,0,59,359513,-200,-230,210,-1010,440,-30,-5790,
5962,11,3,57,360120,-100,-330,-90,440,430,-20,-5790,
5972,11,0,52,360856,-100,540,-30,590,440,-20,-5780,
5982,11,0,60,361421,100,1490,250,490,450,-20,-5780,
5992,11,0,64,362014,100,540,-190,410,450,-30,-5770,
6002,11,0,68,362613,100,-230,-170,170,450,-30,-5770,
6012,11,0,63,363220,100,-450,110,80,450,-20,-5770,
6022,11,0,61,363908,0,550,-100,-190,450,-30,-5770,
6032,11,0,62,364540,0,770,-50,-630,460,-20,-5780,
6042,11,0,60,365169,-500,720,-50,-620,460,-20,-5790,
6052,11,0,58,365808,-500,590,-50,-620,460,-20,-5790,
6062,11,0,56,366941,-600,360,-80,-50,460,-30,-5800,
6072,11,0,48,367468,-100,190,90,1310,460,-20,-5780,
6082,11,0,48,368003,0,-920,60,1520,460,-20,-5770,
6092,11,0,53,368552,100,-160,150,840,460,-20,-5750,
6102,11,0,50,369116,0,890,0,450,460,-20,-5750,
6112,11,0,60,369695,0,210,10,0,470,-20,-5750,
6122,11,0,55,370282,100,-560,-50,-420,460,-20,-5750,
6132,11,0,60,370885,100,-290,40,-580,460,-20,-5760,
6142,11,3,64,371527,0,30,160,-800,470,-20,-5760,
6152,11,0,54,372196,0,200,30,-830,470,-20,-5770,
6162,11,0,59,373008,-100,-300,-370,-630,470,-20,-5780,
6172,11,0,61,373586,-100,130,-120,230,470,-20,-5780,
